1995-71-ФЗ-	«Арбитражного-процессуального кодекса РФ»	-	«О введении в действие Арбитражного-процессуального кодекса РФ»
2012-108-ФЗ-	«О Государственной корпорации «Ростехнологии»»	-	«О внесении изменений в ФЗ „О Государственной корпорации «Ростехнологии»“ и отдельные законодательные акты РФ»
2009-88-ФЗ-	«О Государственной корпорации «Ростехнологии»»	-	«О внесении изменений в ФЗ „О Государственной корпорации «Ростехнологии»“»
2007-317-ФЗ	«О Государственной корпорации по атомной энергии „Росатом“»
2010-107-ФЗ-2	«О Государственной корпорации по атомной энергии „Росатом»	-	«О внесении изменений в ФЗ „О Российской корпорации нанотехнологий“ и статью 17 ФЗ „О Государственной корпорации по атомной энергии „Росатом“»
2007-318-ФЗ-	«О Государственной корпорации по атомной энергии «Росатом»»	-	«О внесении изменений в отдельные законодательные акты РФ в связи с принятием ФЗ „О Государственной корпорации по атомной энергии «Росатом»“»
2010-305-ФЗ-	«О Государственной корпорации по атомной энергии «Росатом»»	-	«О внесении изменений в ФЗ „О Государственной корпорации по атомной энергии «Росатом»“ и отдельные законодательные акты РФ»
2013-188-ФЗ-	«О Государственной корпорации по атомной энергии «Росатом»»	-	«О внесении изменений в ФЗ „О Государственной корпорации по атомной энергии «Росатом»“ и отдельные законодательные акты РФ»
2017-490-ФЗ-	«О Государственной корпорации по атомной энергии «Росатом»»	-	«О внесении изменений в ФЗ „О Государственной корпорации по атомной энергии «Росатом»“»
2015-215-ФЗ	«О Государственной корпорации по космической деятельности „Роскосмос“»
2015-216-ФЗ-	«О Государственной корпорации по космической деятельности «Роскосмос»»	-	«О внесении изменений в отдельные законодательные акты РФ в связи с принятием ФЗ „О Государственной корпорации по космической деятельности «Роскосмос»“»
2007-270-ФЗ	«О Государственной корпорации по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции „Ростех“»
2015-356-ФЗ-[]	«О Государственной корпорации по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех»»	-	«О внесении изменений в ФЗ „О Государственной корпорации по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех»“ и статью 3 ФЗ „О внесении изменений в главу 4 Гражданский-часть-первая кодекса РФ{Гражданский-часть-первая кодекса РФ} и о признании утратившими силу отдельных положений законодательных актов РФ“{О внесении изменений в главу 4 Гражданский-часть-первая кодекса РФ{Гражданский-часть-первая кодекса РФ} и о признании утратившими силу отдельных положений законодательных актов РФ}»
2007-238-ФЗ	«О Государственной корпорации по строительству олимпийских объектов и развитию города Сочи как горноклиматического курорта»
1999-151-ФЗ-	«О Государственной налоговой службе РСФСР»	-	«О внесении изменений и дополнений в Закон РСФСР „О Государственной налоговой службе РСФСР“»
1996-67-ФЗ-	«О Государственной налоговой службе РСФСР»	-	«О внесении изменения и дополнения в статью 11 Закона РСФСР „О Государственной налоговой службе РСФСР“»
1996-57-ФЗ	«О государственной охране»
2011-424-ФЗ-	«О государственной охране»	-	«О внесении изменений в ФЗ „О государственной охране“ и отдельные законодательные акты РФ»
2017-148-ФЗ-	«О государственной охране»	-	«О внесении изменений в ФЗ „О государственной охране“ и отдельные законодательные акты РФ»
1997-101-ФЗ-1	«О государственной охране»	-	«О внесении изменений в ФЗ „О государственной охране“ и ФЗ „Об оперативно-розыскной деятельности“»
2014-424-ФЗ-	«О государственной поддержке в сфере сельскохозяйственного страхования и о внесении изменений в ФЗ «О развитии сельского хозяйства»»	-	«О внесении изменений в ФЗ „О государственной поддержке в сфере сельскохозяйственного страхования и о внесении изменений в ФЗ «О развитии сельского хозяйства»“»
1996-126-ФЗ	«О государственной поддержке кинематографии РФ»
2017-34-ФЗ-	«О государственной поддержке кинематографии РФ»	-	«О внесении изменений в статьи 8 и 9 ФЗ „О государственной поддержке кинематографии РФ“»
2009-375-ФЗ-	«О государственной поддержке кинематографии РФ»	-	«О внесении изменений в ФЗ „О государственной поддержке кинематографии РФ“»
2006-31-ФЗ-	«О государственной поддержке кинематографии РФ»	-	«О внесении изменения в статью 5 ФЗ „О государственной поддержке кинематографии РФ“»
2017-230-ФЗ-	«О государственной поддержке кинематографии РФ»	-	«О внесении изменения в статью 5.1 ФЗ „О государственной поддержке кинематографии РФ“»
1995-88-ФЗ	«О государственной поддержке малого предпринимательства в РФ»
1995-98-ФЗ	«О государственной поддержке молодёжных и детских общественных объединений»
2013-56-ФЗ-	«О государственной поддержке молодёжных и детских общественных объединений»	-	«О внесении изменений в ФЗ „О государственной поддержке молодёжных и детских общественных объединений“»
2016-478-ФЗ-	«О государственной поддержке молодёжных и детских общественных объединений»	-	«О внесении изменений в ФЗ „О государственной поддержке молодёжных и детских общественных объединений“»
1995-191-ФЗ	«О государственной поддержке средств массовой информации и книгоиздания РФ»
1998-159-ФЗ-	«О государственной поддержке средств массовой информации и книгоиздания РФ»	-	«О внесении изменения и дополнения в статью 10 ФЗ „О государственной поддержке средств массовой информации и книгоиздания РФ“»
1999-99-ФЗ	«О государственной политике РФ в отношении соотечественников за рубежом»
2009-214-ФЗ-	«О государственной политике РФ в отношении соотечественников за рубежом»	-	«О внесении изменений в ФЗ „О государственной политике РФ в отношении соотечественников за рубежом“»
2010-179-ФЗ-	«О государственной политике РФ в отношении соотечественников за рубежом»	-	«О внесении изменений в ФЗ „О государственной политике РФ в отношении соотечественников за рубежом“»
1999-76-ФЗ-	«О государственной пошлине»	-	«О внесении дополнений в Закон РФ „О государственной пошлине“»
1996-118-ФЗ-	«О государственной пошлине»	-	«О внесении дополнения в Закон РФ „О государственной пошлине“»
2004-104-ФЗ-	«О государственной пошлине»	-	«О внесении изменений в статью 4 Закона РФ „О государственной пошлине“»
1995-226-ФЗ-	«О государственной пошлине»	-	«О внесении изменений и дополнений в Закон РФ „О государственной пошлине“»
1997-105-ФЗ-	«О государственной пошлине»	-	«О внесении изменений и дополнений в Закон РФ „О государственной пошлине“»
2015-218-ФЗ	«О государственной регистрации недвижимости»
2016-351-ФЗ-2	«О государственной регистрации недвижимости»	-	«О внесении изменений в статью 24.1 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и статью 42 ФЗ „О государственной регистрации недвижимости“»
2017-247-ФЗ-2	«О государственной регистрации недвижимости»	-	«О внесении изменений в ФЗ „Об особенностях предоставления гражданам земельных участков, находящихся в государственной или муниципальной собственности и расположенных на территориях субъектов РФ, входящих в состав Дальневосточного федерального округа, и о внесении изменений в отдельные законодательные акты РФ“ и ФЗ „О государственной регистрации недвижимости“»
2009-31-ФЗ	«О государственной регистрации прав на воздушные суда и сделок с ними»
1997-122-ФЗ	«О государственной регистрации прав на недвижимое имущество и сделок с ним»
2001-36-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении дополнений в статьи 7 и 8 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2002-36-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении дополнений в статьи 7 и 8 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2015-183-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в статьи 5 и 16 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2011-129-ФЗ-1	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в статьи 7 и 8 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и ФЗ „О государственном кадастре недвижимости“»
2004-39-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в статьи 8, 18 и 27 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2015-251-ФЗ-1	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в статью 16 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и статью 45 ФЗ „О государственном кадастре недвижимости“»
2004-217-ФЗ-2	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в статью 223 Гражданский-часть-первая кодекса РФ и ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2005-153-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в статью 23 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2016-351-ФЗ-1	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в статью 24.1 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и статью 42 ФЗ „О государственной регистрации недвижимости“»
2014-486-ФЗ-1	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в статью 7 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и статью 14 ФЗ „О государственном кадастре недвижимости“»
2010-119-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и отдельные законодательные акты РФ»
2004-196-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений в ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2003-69-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменений и дополнений в ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2001-20-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменения в статью 24 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2012-61-ФЗ-	«О государственной регистрации прав на недвижимое имущество и сделок с ним»	-	«О внесении изменения в статью 26 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“»
2005-97-ФЗ	«О государственной регистрации уставов муниципальных образований»
2001-129-ФЗ	«О государственной регистрации юридических лиц и индивидуальных предпринимателей»
2017-226-ФЗ-	«О государственной регистрации юридических лиц и индивидуальных предпринимателей»	-	«О внесении изменений в статьи 7.1 и 20 ФЗ „О государственной регистрации юридических лиц и индивидуальных предпринимателей“»
2012-27-ФЗ-1	«О государственной регистрации юридических лиц и индивидуальных предпринимателей»	-	«О внесении изменений в статью 22.1 ФЗ „О государственной регистрации юридических лиц и индивидуальных предпринимателей“ и статьи 331 и 351.1 Трудового кодекса РФ»
2010-387-ФЗ-1	«О государственной регистрации юридических лиц и индивидуальных предпринимателей»	-	«О внесении изменений в статью 22.1 ФЗ „О государственной регистрации юридических лиц и индивидуальных предпринимателей“ и Трудовой кодекс РФ»
2017-312-ФЗ-	«О государственной регистрации юридических лиц и индивидуальных предпринимателей»	-	«О внесении изменений в ФЗ „О государственной регистрации юридических лиц и индивидуальных предпринимателей“ в части взаимодействия регистрирующего органа с многофункциональными центрами предоставления государственных и муниципальных услуг при государственной регистрации юридических лиц и индивидуальных предпринимателей»
2005-83-ФЗ-1	«О государственной регистрации юридических лиц и индивидуальных предпринимателей»	-	«О внесении изменений в ФЗ „О государственной регистрации юридических лиц и индивидуальных предпринимателей“ и в статью 49 Гражданского кодекса РФ»
2014-107-ФЗ-	«О государственной регистрации юридических лиц и индивидуальных предпринимателей»	-	«О внесении изменений в ФЗ „О государственной регистрации юридических лиц и индивидуальных предпринимателей“»
2014-241-ФЗ-	«О государственной регистрации юридических лиц и индивидуальных предпринимателей»	-	«О внесении изменений в ФЗ „О государственной регистрации юридических лиц и индивидуальных предпринимателей“»
2003-76-ФЗ-	«О государственной регистрации юридических лиц»	-	«О внесении изменений и дополнений в ФЗ „О государственной регистрации юридических лиц“»
2005-154-ФЗ	«О государственной службе российского казачества»
2017-82-ФЗ-	«О государственной службе российского казачества»	-	«О внесении изменений в статью 5 ФЗ „О государственной службе российского казачества“»
2008-245-ФЗ-	«О государственной службе российского казачества»	-	«О внесении изменений в ФЗ „О государственной службе российского казачества“»
2011-101-ФЗ-	«О государственной службе российского казачества»	-	«О внесении изменений в ФЗ „О государственной службе российского казачества“»
2009-107-ФЗ-2	«О государственной службе российского казачества»	-	«О внесении изменений в ФЗ „О некоммерческих организациях“ и статью 2 ФЗ „О государственной службе российского казачества“»
2014-363-ФЗ-	«О государственной службе российского казачества»	-	«О внесении изменения в статью 4 ФЗ „О государственной службе российского казачества“»
1999-178-ФЗ	«О государственной социальной помощи»
2016-453-ФЗ-	«О государственной социальной помощи»	-	«О внесении изменений в статью 12.1 ФЗ „О государственной социальной помощи“»
2016-454-ФЗ-	«О государственной социальной помощи»	-	«О внесении изменений в статью 12.1 ФЗ „О государственной социальной помощи“»
2009-341-ФЗ-1	«О государственной социальной помощи»	-	«О внесении изменений в статью 4.1 ФЗ „О государственной социальной помощи“ и ФЗ „О внесении изменений в отдельные законодательные акты РФ и признании утратившими силу отдельных законодательных актов (положений законодательных актов) РФ в связи с принятием ФЗ «О страховых взносах в Пенсионный фонд РФ, Фонд социального страхования РФ, Федеральный фонд обязательного медицинского страхования и территориальные фонды обязательного медицинского страхования»“»
2006-195-ФЗ-	«О государственной социальной помощи»	-	«О внесении изменений в статью 6 ФЗ „О государственной социальной помощи“»
2010-345-ФЗ-	«О государственной социальной помощи»	-	«О внесении изменений в ФЗ „О государственной социальной помощи“»
2012-258-ФЗ-	«О государственной социальной помощи»	-	«О внесении изменений в ФЗ „О государственной социальной помощи“»
2017-407-ФЗ-	«О государственной социальной помощи»	-	«О внесении изменения в статью 41 ФЗ „О государственной социальной помощи“»
2001-73-ФЗ	«О государственной судебно-экспертной деятельности в РФ»
2007-294-ФЗ-	«О государственной тайне»	-	«О внесении изменений в статьи 4 и 18 Закона РФ „О государственной тайне“»
2009-180-ФЗ-	«О государственной тайне»	-	«О внесении изменений в статьи 4 и 21 Закона РФ „О государственной тайне“»
2010-299-ФЗ-	«О государственной тайне»	-	«О внесении изменений в статью 5 Закона РФ „О государственной тайне“»
1997-131-ФЗ-	«О государственной тайне»	-	«О внесении изменений и дополнений в Закон РФ „О государственной тайне“»
2003-153-ФЗ-	«О государственной тайне»	-	«О внесении изменения в статью 5 Закона РФ „О государственной тайне“»
2001-44-ФЗ	«О государственном банке данных о детях, оставшихся без попечения родителей»
2000-28-ФЗ	«О государственном земельном кадастре»
2007-221-ФЗ	«О государственном кадастре недвижимости»
2008-66-ФЗ-	«О государственном кадастре недвижимости»	-	«О внесении изменений в отдельные законодательные акты РФ и признании утратившими силу отдельных законодательных актов (положений законодательных актов) РФ в связи с принятием ФЗ „О государственном кадастре недвижимости“»
2015-79-ФЗ-2	«О государственном кадастре недвижимости»	-	«О внесении изменений в статьи 3 и 5 ФЗ „О геодезии и картографии“ и ФЗ „О государственном кадастре недвижимости“»
2011-129-ФЗ-2	«О государственном кадастре недвижимости»	-	«О внесении изменений в статьи 7 и 8 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и ФЗ „О государственном кадастре недвижимости“»
2015-251-ФЗ-2	«О государственном кадастре недвижимости»	-	«О внесении изменений в статью 16 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и статью 45 ФЗ „О государственном кадастре недвижимости“»
2014-318-ФЗ-	«О государственном кадастре недвижимости»	-	«О внесении изменений в статью 6 ФЗ „О государственном кадастре недвижимости“»
2014-486-ФЗ-2	«О государственном кадастре недвижимости»	-	«О внесении изменений в статью 7 ФЗ „О государственной регистрации прав на недвижимое имущество и сделок с ним“ и статью 14 ФЗ „О государственном кадастре недвижимости“»
2014-447-ФЗ-	«О государственном кадастре недвижимости»	-	«О внесении изменений в ФЗ „О государственном кадастре недвижимости“ и отдельные законодательные акты РФ»
2015-184-ФЗ-1	«О государственном кадастре недвижимости»	-	«О внесении изменений в ФЗ „О государственном кадастре недвижимости“ и статью 6 ФЗ „Об особых экономических зонах в РФ“»
2015-452-ФЗ-1	«О государственном кадастре недвижимости»	-	«О внесении изменений в ФЗ „О государственном кадастре недвижимости“ и статью 76 ФЗ „Об образовании в РФ“ в части совершенствования деятельности кадастровых инженеров»
2014-335-ФЗ-2	«О государственном кадастре недвижимости»	-	«О внесении изменений в ФЗ „О подготовке и проведении в РФ чемпионата мира по футболу FIFA 2018 года, Кубка конфедераций FIFA 2017 года и внесении изменений в отдельные законодательные акты РФ“ и статью 47 ФЗ „О государственном кадастре недвижимости“»
2016-95-ФЗ-2	«О государственном кадастре недвижимости»	-	«О внесении изменений в ФЗ „Об объектах культурного наследия (памятниках истории и культуры) народов РФ“ и статью 15 ФЗ „О государственном кадастре недвижимости“»
2015-18-ФЗ-	«О государственном кадастре недвижимости»	-	«О внесении изменения в статью 47 ФЗ „О государственном кадастре недвижимости“»
1998-183-ФЗ	«О государственном контроле за качеством и рациональным использованием зерна и продуктов его переработки»
2006-41-ФЗ-1	«О государственном контроле за качеством и рациональным использованием зерна и продуктов его переработки»	-	«О внесении изменений в главу VI Закона РФ „О зерне“, ФЗ „О государственном контроле за качеством и рациональным использованием зерна и продуктов его переработки“ и КоАП РФ»
1998-127-ФЗ	«О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения»
2000-9-ФЗ-	«О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения»	-	«О внесении дополнения в статью 8 ФЗ „О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения“»
2012-31-ФЗ-2	«О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения»	-	«О внесении изменений в КоАП РФ и статью 11 ФЗ „О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения“»
2014-362-ФЗ-1	«О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения»	-	«О внесении изменений в ФЗ „О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения“ и КоАП РФ в связи с совершенствованием государственного контроля за осуществлением международных автомобильных перевозок»
2009-47-ФЗ-	«О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения»	-	«О внесении изменения в статью 4 ФЗ „О государственном контроле за осуществлением международных автомобильных перевозок и об ответственности за нарушение порядка их выполнения“»
1998-116-ФЗ	«О государственном контроле за соответствием крупных расходов на потребление фактически получаемым физическими лицами доходам»
1999-27-ФЗ-	«О государственном контроле за соответствием крупных расходов на потребление фактически получаемым физическими лицами доходам»	-	«О внесении изменения в статью 11 ФЗ „О государственном контроле за соответствием крупных расходов на потребление фактически получаемым физическими лицами доходам“»
1994-79-ФЗ	«О государственном материальном резерве»
2010-405-ФЗ-	«О государственном материальном резерве»	-	«О внесении изменений в ФЗ „О государственном материальном резерве“»
1998-27-ФЗ-	«О государственном материальном резерве»	-	«О внесении изменений и дополнений в ФЗ „О государственном материальном резерве“»
1995-213-ФЗ	«О государственном оборонном заказе»
2012-275-ФЗ	«О государственном оборонном заказе»
2015-159-ФЗ-	«О государственном оборонном заказе»	-	«О внесении изменений в ФЗ „О государственном оборонном заказе“ и отдельные законодательные акты РФ»
2016-317-ФЗ-1	«О государственном оборонном заказе»	-	«О внесении изменений в ФЗ „О государственном оборонном заказе“ и статью 7.29.2 КоАП РФ»
2017-237-ФЗ-	«О государственном оборонном заказе»	-	«О внесении изменений в ФЗ „О государственном оборонном заказе“»
2001-166-ФЗ	«О государственном пенсионном обеспечении в РФ»
2004-34-ФЗ-	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в статьи 14, 21 и 25 ФЗ „О государственном пенсионном обеспечении в РФ“»
2006-239-ФЗ-2	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в статью 7 Закона РФ „О пенсионном обеспечении лиц, проходивших военную службу, службу в органах внутренних дел, Государственной противопожарной службе, органах по контролю за оборотом наркотических средств и психотропных веществ, учреждениях и органах уголовно-исполнительной системы, и их семей“ и статью 3 ФЗ „О государственном пенсионном обеспечении в РФ“»
2010-122-ФЗ-2	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в статью 7 Закона РФ „О пенсионном обеспечении лиц, проходивших военную службу, службу в органах внутренних дел, Государственной противопожарной службе, органах по контролю за оборотом наркотических средств и психотропных веществ, учреждениях и органах уголовно-исполнительной системы, и их семей“ и статью 3 ФЗ „О государственном пенсионном обеспечении в РФ“»
2013-57-ФЗ-1	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в статью 7 ФЗ „О государственном пенсионном обеспечении в РФ“ и ФЗ „О государственной гражданской службе РФ“»
2009-187-ФЗ-1	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в ФЗ „О государственном пенсионном обеспечении в РФ“ и статью 39 ФЗ „О государственной гражданской службе РФ“»
2006-196-ФЗ-	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в ФЗ „О государственном пенсионном обеспечении в РФ“»
2007-43-ФЗ-	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в ФЗ „О государственном пенсионном обеспечении в РФ“»
2013-51-ФЗ-	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в ФЗ „О государственном пенсионном обеспечении в РФ“»
2017-162-ФЗ-	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменений в ФЗ „О государственном пенсионном обеспечении в РФ“»
2011-43-ФЗ-	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменения в статью 25 ФЗ „О государственном пенсионном обеспечении в РФ“»
2011-94-ФЗ-	«О государственном пенсионном обеспечении в РФ»	-	«О внесении изменения в статью 7 ФЗ „О государственном пенсионном обеспечении в РФ“»
1995-115-ФЗ	«О государственном прогнозировании и программах социально-экономического развития РФ»
1997-100-ФЗ	«О государственном регулировании агропромышленного производства»
1996-86-ФЗ	«О государственном регулировании в области генно-инженерной деятельности»
2010-262-ФЗ-	«О государственном регулировании в области генно-инженерной деятельности»	-	«О внесении изменений в ФЗ „О государственном регулировании в области генно-инженерной деятельности“»
2000-96-ФЗ-	«О государственном регулировании в области генно-инженерной деятельности»	-	«О внесении изменений и дополнений в ФЗ „О государственном регулировании в области генно-инженерной деятельности“»
1996-81-ФЗ	«О государственном регулировании в области добычи и использования угля, об особенностях социальной защиты работников организаций угольной промышленности»
2010-186-ФЗ-	«О государственном регулировании в области добычи и использования угля, об особенностях социальной защиты работников организаций угольной промышленности»	-	«О внесении изменений в статьи 1 и 14 ФЗ „О государственном регулировании в области добычи и использования угля, об особенностях социальной защиты работников организаций угольной промышленности“ и отдельные законодательные акты РФ»
